Season,2015 REF,WK,Performance,Mins,Gls,Ass,CS,GC,OG,PS,PM,Y,R,S,BP,ESP,TOT,Team,Name,Pos,Game
2014,378,23,228,90,0,0,0,5,0,0,0,0,0,0,0,X,2,Tottenham,Lennon,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,366,23,228,49,0,0,0,5,0,0,0,0,1,0,0,X,-2,Tottenham,Rose,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,381,23,228,54,0,0,0,3,0,0,0,0,0,0,0,X,1,Tottenham,Sigurdsson,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,,23,228,8,0,0,0,1,0,0,0,0,0,0,0,X,1,Tottenham,Holtby,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,385,23,228,45,1,0,0,4,0,0,0,0,0,0,0,X,6,Tottenham,Capoue,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,387,23,228,82,0,1,0,4,0,0,0,0,0,0,0,X,5,Tottenham,Eriksen,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,388,23,228,90,0,0,0,5,0,0,0,0,0,0,0,X,2,Tottenham,Bentaleb,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,392,23,228,90,0,0,0,5,0,0,0,0,0,0,0,X,2,Tottenham,Adebayor,F,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,231,23,228,90,0,0,0,1,0,0,0,0,0,1,0,X,2,Man City,Hart,G,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,233,23,228,11,0,0,0,0,0,0,0,0,0,0,0,X,1,Man City,Kolarov,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,235,23,228,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Man City,Zabaleta,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,236,23,228,90,1,0,0,1,0,0,0,0,0,0,1,X,9,Man City,Kompany,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,237,23,228,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Clichy,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,239,23,228,27,0,0,0,0,0,0,0,0,0,0,0,X,1,Man City,Nastasic,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,241,23,228,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Man City,Demichelis,D,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,245,23,228,79,0,1,0,1,0,0,0,0,0,0,0,X,5,Man City,Silva,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,246,23,228,63,1,0,0,1,0,0,0,1,0,0,0,X,6,Man City,Yaya Toure,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,249,23,228,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Man City,Navas,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,250,23,228,90,0,1,0,1,0,0,0,0,0,0,0,X,5,Man City,Fernandinho,M,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,253,23,228,90,1,2,0,1,0,0,0,0,0,0,3,X,15,Man City,Dzeko,F,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,254,23,228,44,1,0,0,0,0,0,0,1,0,0,0,X,4,Man City,Aguero,F,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,256,23,228,46,1,0,0,1,0,0,0,0,0,0,2,X,7,Man City,Jovetic,F,Tottenham 1 - 5 Man City: 29 Jan 19:45
2014,288,24,229,90,0,0,0,3,0,0,0,0,0,2,0,X,1,Newcastle,Krul,G,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,290,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Newcastle,Williamson,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,291,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Newcastle,Steven Taylor,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,294,24,229,63,0,0,0,2,0,0,0,1,0,0,0,X,0,Newcastle,Santon,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,295,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Newcastle,Debuchy,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,298,24,229,27,0,0,0,1,0,0,0,1,0,0,0,X,0,Newcastle,Dummett,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,301,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Newcastle,Tiote,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,302,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Newcastle,Ben Arfa,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,,24,229,17,0,0,0,1,0,0,0,0,0,0,0,X,1,Newcastle,Marveaux,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,307,24,229,73,0,0,0,2,0,0,0,0,0,0,0,X,2,Newcastle,Anita,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,308,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Newcastle,Sissoko,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,,24,229,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Newcastle,Shola Ameobi,F,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,312,24,229,45,0,0,0,2,0,0,0,0,0,0,0,X,1,Newcastle,Sammy Ameobi,F,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,313,24,229,45,0,0,0,1,0,0,0,0,0,0,0,X,1,Newcastle,De Jong,F,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,422,24,229,90,0,0,1,0,0,0,0,0,0,9,2,X,11,Sunderland,Mannone,G,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,404,24,229,90,0,1,1,0,0,0,0,0,0,0,1,X,10,Sunderland,Bardsley,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,424,24,229,90,0,0,1,0,0,0,0,1,0,0,0,X,5,Sunderland,O'Shea,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,425,24,229,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Sunderland,Brown,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,,24,229,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Sunderland,Alonso,D,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,429,24,229,76,1,0,1,0,0,0,0,0,0,0,0,X,8,Sunderland,Johnson,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,309,24,229,90,1,1,1,0,0,0,0,0,0,0,1,X,12,Sunderland,Colback,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,431,24,229,14,0,0,0,0,0,0,0,0,0,0,0,X,1,Sunderland,Larsson,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,489,24,229,2,0,0,0,0,0,0,0,0,0,0,0,X,1,Sunderland,Gardner,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,471,24,229,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Sunderland,Ki Sung-Yueng,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,437,24,229,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Sunderland,Bridcutt,M,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,230,24,229,88,1,1,1,0,0,0,0,1,0,0,3,X,11,Sunderland,Borini,F,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,444,24,229,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Sunderland,Altidore,F,Newcastle 0 - 3 Sunderland: 01 Feb 12:45
2014,498,24,230,90,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Adrian,G,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,499,24,230,90,0,0,1,0,0,0,0,0,0,0,1,X,7,West Ham,Collins,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,501,24,230,12,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Reid,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,502,24,230,90,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Demel,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,504,24,230,90,0,0,1,0,0,0,0,0,0,0,1,X,7,West Ham,Tomkins,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,90,0,0,1,0,0,0,0,0,0,0,2,X,8,West Ham,Mccartney,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,507,24,230,90,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Downing,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,71,24,230,78,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Taylor,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,508,24,230,90,0,0,1,0,0,0,0,1,0,0,0,X,2,West Ham,Noble,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,510,24,230,86,2,0,1,0,0,0,0,0,0,0,3,X,16,West Ham,Nolan,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,513,24,230,65,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Jarvis,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,4,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Nocerino,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,516,24,230,58,0,2,0,0,0,0,0,0,1,0,0,X,4,West Ham,Carroll,F,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,520,24,230,25,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Cole,F,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,535,24,230,90,0,0,0,2,0,0,0,0,0,2,0,X,1,Swansea,Tremmel,G,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,449,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Williams,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Chico,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,455,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Davies,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,456,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Tiendalli,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,457,24,230,62,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Amat,D,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,460,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Routledge,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,461,24,230,76,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Dyer,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,De Guzman,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,21,0,0,0,0,0,0,0,0,0,0,0,X,1,Swansea,Hernandez,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,28,0,0,0,0,0,0,0,0,0,0,0,X,1,Swansea,Alex Pozuelo,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,465,24,230,69,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Shelvey,M,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,472,24,230,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Bony,F,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,230,14,0,0,0,0,0,0,0,0,0,0,0,X,1,Swansea,Ngog,F,West Ham 2 - 0 Swansea: 01 Feb 12:45
2014,,24,231,90,0,0,0,1,0,0,0,0,0,4,0,X,3,Cardiff City,Marshall,G,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,Turner,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,534,24,231,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,Caulker,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,74,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,Fabio,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,John,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,16,0,0,0,0,0,0,0,0,0,0,0,X,1,Cardiff City,Theophile,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,37,0,0,0,1,0,0,0,0,0,0,0,X,1,Cardiff City,Whittingham,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Cardiff City,Noone,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,24,0,0,0,0,0,0,0,0,0,0,0,X,1,Cardiff City,Gunnarsson,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,552,24,231,66,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,Mutch,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,1,0,0,1,0,0,0,0,0,0,3,X,10,Cardiff City,Bellamy,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,280,24,231,53,0,1,0,0,0,0,0,0,0,0,0,X,4,Cardiff City,Zaha,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Cardiff City,Medel,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,1,0,0,1,0,0,0,0,0,0,2,X,8,Cardiff City,Jones,F,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,0,0,3,0,X,2,Norwich,Ruddy,G,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Norwich,Martin,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,1,0,0,0,X,0,Norwich,Ryan Bennett,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Norwich,Bassong,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,1,0,2,0,0,0,0,0,0,1,X,5,Norwich,Olsson,D,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,310,24,231,74,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Gutierrez,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,74,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Johnson,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,173,24,231,90,1,0,0,2,0,0,0,1,0,0,1,X,7,Norwich,Snodgrass,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,1,0,0,0,X,1,Norwich,Tettey,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,16,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Redmond,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,583,24,231,16,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Fer,M,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,16,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,V. Wolfswinkel,F,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Hooper,F,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,,24,231,74,0,0,0,2,0,0,0,1,0,0,0,X,1,Norwich,Elmander,F,Cardiff City 2 - 1 Norwich: 01 Feb 15:00
2014,130,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Howard,G,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,132,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Jagielka,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,133,24,232,4,0,0,0,0,0,0,0,0,0,0,0,X,1,Everton,Hibbert,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,134,24,232,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Everton,Baines,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,135,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Distin,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,139,24,232,69,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Stones,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,143,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Osman,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,145,24,232,45,0,0,0,1,0,0,0,0,0,0,0,X,1,Everton,Barkley,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,146,24,232,45,0,1,0,0,0,0,0,0,0,0,2,X,6,Everton,Pienaar,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,147,24,232,90,1,0,0,1,0,0,0,0,0,0,2,X,9,Everton,Mirallas,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,151,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Barry,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,148,24,232,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Mccarthy,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,149,24,232,86,0,0,0,1,0,0,0,0,0,0,0,X,2,Everton,Mcgeady,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,152,24,232,21,1,0,0,0,0,0,0,0,0,0,2,X,7,Everton,Naismith,F,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,30,24,232,90,0,0,0,2,0,0,0,0,0,4,0,X,2,Aston Villa,Guzan,G,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,31,24,232,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Baker,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,32,24,232,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Clark,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,34,24,232,79,0,0,0,1,0,0,0,0,0,0,0,X,2,Aston Villa,Vlaar,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,84,24,232,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,Bertrand,D,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,40,24,232,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Delph,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,194,24,232,11,0,0,0,1,0,0,0,0,0,0,0,X,1,Aston Villa,Albrighton,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,,24,232,30,0,0,0,2,0,0,0,0,0,0,0,X,1,Aston Villa,El Ahmadi,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,44,24,232,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Westwood,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,45,24,232,90,1,0,0,2,0,0,0,0,0,0,3,X,10,Aston Villa,Bacuna,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,,24,232,4,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Tonev,M,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,53,24,232,86,0,0,0,2,0,0,0,0,0,0,0,X,2,Aston Villa,Weimann,F,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,54,24,232,90,0,1,0,2,0,0,0,0,0,0,0,X,5,Aston Villa,Benteke,F,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,,24,232,60,0,0,1,0,0,0,0,0,0,0,0,X,2,Aston Villa,Holt,F,Everton 2 - 1 Aston Villa: 01 Feb 15:00
2014,,24,233,90,0,0,0,3,0,0,0,0,0,2,0,X,1,Fulham,Stekelenburg,G,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,547,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Fulham,Hangeland,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Fulham,Riether,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Fulham,Burn,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,416,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Fulham,Sidwell,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,64,0,0,0,1,0,0,0,0,0,0,0,X,2,Fulham,Duff,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,17,0,0,0,1,0,0,0,0,0,0,0,X,1,Fulham,Kasami,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,51,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Fulham,Richardson,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,26,0,0,0,2,0,0,0,0,0,0,0,X,1,Fulham,Dempsey,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,73,0,0,0,2,0,0,0,0,0,0,0,X,2,Fulham,Parker,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Fulham,Holtby,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,82,0,0,0,3,0,0,0,0,0,0,0,X,2,Fulham,Kvist,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,57,24,233,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Fulham,Bent,F,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,,24,233,8,0,0,0,0,0,0,0,0,0,0,0,X,1,Fulham,Tankovic,F,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,339,24,233,90,0,0,1,0,0,0,0,0,0,4,0,X,7,Southampton,Boruc,G,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,341,24,233,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Southampton,Fonte,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,342,24,233,33,0,1,0,0,0,0,0,0,0,0,0,X,4,Southampton,Clyne,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,266,24,233,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Southampton,Shaw,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,343,24,233,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Southampton,Yoshida,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,345,24,233,57,0,0,0,0,0,0,0,0,0,0,0,X,1,Southampton,Chambers,D,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,348,24,233,45,0,0,0,0,0,0,0,0,0,0,0,X,1,Southampton,Cork,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,226,24,233,90,1,0,1,0,0,0,0,0,0,0,2,X,10,Southampton,Lallana,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,349,24,233,90,0,0,1,0,0,0,0,1,0,0,0,X,2,Southampton,Schneiderlin,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,350,24,233,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Southampton,Steven Davis,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,353,24,233,45,0,0,0,0,0,0,0,1,0,0,0,X,0,Southampton,Wanyama,M,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,229,24,233,90,1,2,1,0,0,0,0,0,0,0,3,X,15,Southampton,Lambert,F,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,358,24,233,86,1,0,1,0,0,0,0,1,0,0,0,X,5,Southampton,Rodriguez,F,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,361,24,233,4,0,0,0,0,0,0,0,0,0,0,0,X,1,Southampton,Gallagher,F,Fulham 0 - 3 Southampton: 01 Feb 15:00
2014,156,24,234,90,0,0,0,1,0,0,0,0,0,2,0,X,2,Hull City,Harper,G,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,157,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Rosenior,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,159,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Mcshane,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,162,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Figueroa,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,163,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Davies,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,,24,234,21,0,0,0,0,0,0,0,0,0,0,0,X,1,Hull City,Koren,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,165,24,234,68,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Brady,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,166,24,234,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Hull City,Meyler,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,167,24,234,69,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Elmohamady,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,168,24,234,22,0,0,0,0,0,0,0,0,0,0,0,X,1,Hull City,Boyd,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,169,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Huddlestone,M,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,174,24,234,87,0,0,0,1,0,0,0,0,0,0,0,X,2,Hull City,Jelavic,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,176,24,234,90,1,0,0,1,0,0,0,0,0,0,1,X,7,Hull City,Long,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,177,24,234,3,0,0,0,0,0,0,0,0,0,0,0,X,1,Hull City,Sagbo,F,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,364,24,234,90,0,0,0,1,0,0,0,0,0,2,0,X,2,Tottenham,Lloris,G,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,365,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Dawson,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,369,24,234,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Tottenham,Walker,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
2014,371,24,234,90,0,0,0,1,0,0,0,0,0,0,2,X,4,Tottenham,Vertonghen,D,Hull City 1 - 1 Tottenham: 01 Feb 15:00
